id,brand,categories,manufacturer,name,reviews.date,reviews.dateAdded,reviews.didPurchase,reviews.doRecommend,reviews.id,reviews.rating,reviews.sourceURLs,reviews.text,reviews.title,reviews.username
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2012-08-07T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,33822112,2,https://www.walmart.com/reviews/product/10451615,"I used to be a big fan of Burts Bees, but have recently scrutinized the ingredients of every product I use.I am an avid make up fan with a medical and scientific research background. The ingredient carmine is actually acquired from killing a certain type of beetle. It is a pinkish/red dye which comes from this bug and we put it all over our face. Some people don't really care but I think it's a little icky. Carmine is also has other names, can't recall exactly, like Red 4 and some others. This information is easy to find. I think it's interesting that all of the fruit oils are given their pleasant names however carmine does not say beetle dye in parentheses next to the ingredient name. When I wore this lip shimmer prior to gaining this knowledge, I did enjoy the colors and the conditioning properties. Burt's Bees is a good company, but not as perfect as everyone believes. Better than many others. I have stopped using this product and the many others containing carmine from all brands, including Dior, MAC, Benefit, and countless others.Though it appears that the color radiance is lacking the beetle dye.",Natural is not all fruits and veggies,LeahLaRue
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2011-04-06T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,FALSE,19959636,2,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=2,"when I was a kid, I used to make lip color by grinding up blush and mixing it with lip balm. burt's lip shimmer reminds me of that. there is too much pigment and it sits on top of the lips. not very sheer. so the first application looks ok but if you want to re-apply it builds up and looks thick and uneven. merlot would have been the perfect color, but it was too pigment heavy -- you have to look in the mirror when you apply it. if they eased up on the pigment a little, it would be great. I prefer balms that look like a transparent berry stain, and this is not it. it's more like a dark lipstick. unfortunately, their ligher colors are no better. they're lighter, but they're still not sheer.",too much pigment,janiejanie
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2013-01-22T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,38785099,3,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=51,Please bring back that shade back. Very disappointed.,cocoa,Laketa
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2012-07-31T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,33657219,3,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=46,Please bring back COCOA for my mother-in law and NUTMEG for myself. We miss our favorite colors!!!!,We miss COCOA NUTMEG!,loyalcustomer
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2013-03-14T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,40498960,3,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=46,Please being cocoa back!! It's the only shade I wear!!! Make some more and I'm sure it will sell out!!,Cocoa,Angie1108
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2009-09-11T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,6133585,3,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=42,its moisturizing smells good go's on smooth and feels great but I wish the colors lighter than watermelon had less sparkle.,so-so,Hollyhock
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2012-10-17T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,FALSE,35823495,3,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=41,This was for me the perfect shade for a natural look but you have changed it! How Why Are there any old tubes left. Can I buy them,Woe is me. The Rhubarb shade has changed. Why!!,bereft
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2009-09-07T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,FALSE,6080608,3,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=37,I bought this and used it once. I thought it was gonig to be a LIGHT tint. So I got kinda a brown color. NO it looked like full on lipstick. Not my scene.,bummer,ashleydawnrocks
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2012-11-22T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,36950951,3,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=34,started buying your products be/ca Cocoa Lip Shimmer! Been to stores find out discontinued.Hm I have purchased both plum and fig- hoping.just used once they at the bottom of bag,No COCOA very disappointed!!!!,shellef
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2011-02-25T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,18877951,3,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=27,"I tried the champagne shade of this lip shimmer. I loved the way the lip balm feels and moisturizes, but the color is a little too light and shimmery. I think the plain tinted lip balms will be better suited to my needs.","Great formula, terrible shade.",MegBee
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2012-08-05T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,FALSE,33761084,3,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=24,"I am so bummed that the Cocoa Lip Shimmer has been discontinued. I lived on that. Unfortunately, that was the only color I liked (I've tried them all), so Burt's Bees has lost me as a customer unless they bring that one back. I'm so bummed. :(",Crazy for Cocoa,bummedbee
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2016-02-09T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,,101996463,3,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=19,"I'm in love with Plum - the color is just gorgeous! Unfortunately, it fades fast! I have to reapply 3-4 times during the work day at my desk job :/ Wish the beautiful color stayed vibrant longer.","Lovely color, doesn't last",starsxscars
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2012-09-11T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,34748987,3,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=18,"Burts Bees broke my heart when they discontinued the Cocoa Lip Shimmer color. This was my favorite lip product of all time. I put it on throughout the day, by itself or in combination with brighter shades of lipstick, and got so many compliments. None of the other colors work for me. Boo hoo!","Love the product, miss the color",Bambalily
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2012-12-01T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,37184585,3,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=15,Coming from someone who never wore make-up. I finally found a lip product and color that I loved. Cocoa. Obviously I am not alone in wishing you would bring the color back. P.S. a friend of mine work also wore the same color and is also very disappointed that she can no longer find it anywhere. Please bring back Cocoa.,miss my color,saddened
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2009-08-31T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,5975802,3,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=13,It was moisturizing just like the beewax lip balm. I did not particularly like it as a lipstick however. The soft and moisturizing nature of the lip shimmer makes it too delicate and soft to be used. It does not operate well as other lipstick as it sometimes get stuck inside the tube. I would rather just use the beewax lip balm instead.,Good as lip balm but not as a lipstick,amangaoday
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2010-02-03T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,FALSE,8894869,3,"https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=8,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=9","I received two of these lip shimmers in a mystery grab bag, and frankly they weren't quite what I was expecting. They felt a lot more like a lipstick than a lip shimmer, and unless I really caked it on, it felt a little dry (Though that could be because my lips are very dry in general). My coloring is very pale, so I think I will stick with the Pomegranate Lip Balm so lip color doesn't overwhelm the rest of my face.",Meh,LadyRaven
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2014-01-17T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,52768957,3,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=9,I am a strawberry blond with green eyes. I look great in Papaya and the next darker rust color that you used to carry. I had multiples of each color in many spots in my life. I have really missed you making colors available for those of us who do not look good in more cooler colors. Please bring back warmer medium dark shades. I love your products otherwise. I do w ish your twist tubes worked a little better.,Where are Papaya and (a darker rust) can't rememb,integratepassion
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2013-12-31T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,51613026,3,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=10,"Please bring back Cocoa lip shimmer! This was my signature color, and I am so disappointed it has been discontinued. None of your current shades work. I used Cocoa for years and often bought several at a time, since the shade was always sold out. Don't understand why you would fix something that was not broken. I no longer use any of the lip shimmers, as I have not found another shade I like.",BRING BACK COCOA!!,jrsygrl
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2010-03-03T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,FALSE,9621814,3,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=10,"I like the texture color (Rhubarb) but what is with Burt's Bee's lip products Every one I have tried feels like I have Vick's Vapor Rub on. Peppermint oil, maybe Although my nose felt clearer wearing this ':-/ it is too much for me and I will have to hand this off to my daughter who loves all Burt's Bee's lip balm. It would also be nice if they would offer a lip balm with sunscreen.",Vick's Vapor Rub,astuartgirl
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2009-08-28T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,FALSE,5940739,3,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=10,"Love the scent and lip-feel of these products, but the colors are a bit garish on my pale skin. I tried several different colors hoping to find something that would look right on me, but to no avail. I love the concept of a tinted lip shimmer, but am dssapointed that the colors Burt's ended up with were so....bright. And I do wear dark lipstick. But these colors just didn't do it for me.","Love the scent, but...",InkDotWell
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2016-02-08T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,,101941666,3,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=7,I love your Lip Shimmer products. But I miss the color Nutmeg. It looked good on everyone and none of your new shades can replace it. If I combine Caramel and Fig they sort of look like Nutmeg. But I have to apply them in just the right order and amount. I shouldn't have to do that. And I shouldn't have to carry two colors with me all the time. PLEASE BRING BACK NUTMEG! I'M BEGGING YOU!,Where's Nutmeg,MeemaJ
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2013-10-30T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,FALSE,48579019,3,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=6,"i echo all the other reviews and pleas to please bring back cocoa lip shimmer,,,,,,,i have tried every web site , no luck finding it,, i have no idea why you would discontinue that gorgeous color, it looks good on everyone, and i use it for my primary lipstick,,,,, LISTEN TO YOUR CUSTOMRS,,BRING IT BACK!! THANKS CAMILLE CUOCO,I WILL NO LONGER RECOMMEND AS YOU DISCONTINUE,POPULAR COLORS AND DO NOT LISTEN TO THE MAJORITY OF YOUR CUSTOMERS TO BRING IT BACK,BRING BACK COCOA!!",lip shimmer cocoa,CLEOPATRA
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2009-09-10T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,FALSE,6130864,3,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=5,"I got this for my mom in merlot. I haven't tried it myself. She initially liked the color and the texture. But after a few days of use it seemed to dry up her lips and the skin around her lips was irritated and dry. She might not have tolerated one of the ingredients, or might be allergic to something (though she has no known allergy). She, unfortunately, had to stop using it and had a similar problem with the Radiance Lip Shimmer. I'm sure lots of other people have used it without any problems and like it a lot.",Allergy problem,sherdbachchi
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2016-02-10T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,,102114365,3,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=2,"I'm glad to see that there are others out there who are experiencing the same thing as me. I love this product, have been wearing it instead of lipstick for years. I recommend it to all who admire my lip look. BUT, I never get to use the whole lip shimmer because the swivel mechanism stops working and there's so much product still left on the center stick. I phoned today and the gal told me I was the first to complain, but when I looked at the product reviews on this website there are others who ae experiencing the same thing and apparently they exchange the wonky device at the store. That must got tiresome. I guess I'll go to a beauty supply shop, buy an empty lip pot and try to salvage the product to use with a lip brush.","Love the Product, not the Tube",SantaMonicaGal
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2014-02-05T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,53743487,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=51,Thank you for brining this color back. I love it so,Cocoa is back!!!,Mojangles
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2010-03-14T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,9982547,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=50,the tingly feeling is great. i always get fig and i love the color.,looks and feels great,mmcallis
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2009-08-28T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,5934862,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=50,The color added to the lip balm formula is a great combination...,Love the moisture with a little color,Sistasantana
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2011-01-19T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,17922624,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=50,Its like a 2 in 1. Chapstick and shimmer:) i love it!,Good.,ImmaBee
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2012-04-13T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,30524697,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=50,I love MERLOT shimmer! Bring it back soon! PLEASE!,My Favorite Lip Shimmer,kimj
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2014-08-28T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,64439966,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=49,"Adds just enough color-leaves my lips soft, doesn't smudge, lasts a while. This review was collected as part of a promotion.",Love it!,AntieGem
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2009-08-31T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,5979315,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=48,"Nice selection of colors, and looks great, not too gaudy looking. Natural.",Love this stuff!,Chaleigh
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2012-11-21T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,36949705,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=48,"The formula changed because it used to have lead in it. I still like it, though!",New Formula!,Niamh
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2010-02-10T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,9162587,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=48,Merlot is a great color and as always lip shimmers provide great moisture,lip shimmer,kitten
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2009-08-19T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,5483572,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=47,This lip shimmer stays on and comes in a wide variety of colors. I just don't like the scent.,This a pretty good lip shimmer,kak005
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2009-08-29T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,5945060,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=47,"Nice shimmer and moisturizing lip balm. Taste is okay, not as good as peppermint lip balm.",Nice shimmer,kcz59324
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2009-08-28T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,5937391,4,"https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=46,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=45",It lasts about as long as lip balm and can be difficult to find the right color but is a great lip shimmer.,Great Lip Color,hisjem
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2009-09-02T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,6025930,4,"https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=46,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=45","I really like these lip shimmers, but I do wish they would stain a little better and last a little longer.",Really nice,Yogamom
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2009-08-29T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,5955539,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=46,This has great color and it moisturizes. The only problem is that it didn't last as long as I had hoped.,Good lip tint,Earthwitch
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2009-08-31T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,5973014,4,"https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=45,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=44",I thought this product was ok. I really liked the color and the way it tingled. I just wish it would last longer.,Would Recommend,cheekymomonkey
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2012-08-14T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,34037701,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=45,"I am so disappointed that u dropped the cocoa - please, please bring it back - nothing else is quite like it!",It's ok but it's not cocoa,MoMo47
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2009-09-10T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,6127880,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=43,"great peppermint smell/taste and I love the subtle shimmer, I just wish that I wasn't applying it every 5 minutes!","love it, wish it lasted longer!",An anonymous customer
AVpf63aJLJeJML43F__Q,Burt's Bees,"Personal Care,Makeup,Lipstick, Lip Gloss, & Lip Balm,Lip Gloss,Beauty,Lips,Beauty & Personal Care,Skin Care,Lip Care,Lip Balms & Treatments",Burt's Bees,"Burt's Bees Lip Shimmer, Raisin",2009-08-31T00:00:00.000Z,2017-09-22T05:00:06Z,FALSE,TRUE,5974325,4,https://www.walmart.com/reviews/product/10451615?limit=20&sort=relevancy&page=44,"This product is a good lip gloss replacement. It wasn't as thick as lip gloss, and the color was nice and sheer.",good product for casual look,GypsyChick
